"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"R-RNO-75035","Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex",10,0.68353019370042,1.64410800910676,0.0191160306867498,0.04296914792526,0.0192989021466182,4336,"tags=70%, list=23%, signal=54%","308937/56010/25576/25578/54237/25203/25577",0.352487857583619
"R-RNO-6783589","Interleukin-6 family signaling",14,0.61281136825834,1.6426438537733,0.0120025551624845,0.028478284818395,0.0127905638941153,339,"tags=29%, list=2%, signal=28%","310132/89829/25125/24514",0.380730400722792
"R-RNO-210990","PECAM1 interactions",10,0.682877995529226,1.64253926459969,0.0197695545480211,0.0439561679213051,0.0197422063134489,4150,"tags=70%, list=22%, signal=54%","29302/25150/81515/83805/54259/25622/313050",0.352487857583619
"R-RNO-5625740","RHO GTPases activate PKNs",29,0.520295853034902,1.64185095130628,0.00758396893425908,0.0192415053406326,0.00864201285462779,2729,"tags=45%, list=15%, signal=38%","56010/116670/25576/117056/500987/25578/24829/691488/680615/363875/291159/117273/310678",0.407017918923954
"R-RNO-5693579","Homologous DNA Pairing and Strand Exchange",18,0.588614305833306,1.64031978477341,0.00688692810397792,0.0177364354436617,0.00796603490142324,3016,"tags=61%, list=16%, signal=51%","85482/140583/499870/291787/497856/293452/102551085/360588/497672/64557/192218",0.407017918923954
"R-RNO-1433559","Regulation of KIT signaling",10,0.681870222916379,1.64011525021172,0.0207498412484237,0.0459364736061215,0.0206316287822895,1476,"tags=40%, list=8%, signal=37%","114203/25150/81515/83805",0.352487857583619
"R-RNO-2173793","Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer",27,0.525227927615977,1.63759506508266,0.00684300616478669,0.0176677111307465,0.00793516848088467,4370,"tags=63%, list=24%, signal=48%","25631/295062/500715/100912032/29357/362110/499929/192255/25591/680111/24790/24666/297893/116590/50522/361831/50554",0.407017918923954
"R-RNO-5357786","TNFR1-induced proapoptotic signaling",18,0.584573874530437,1.62906012061059,0.00772169760027862,0.0195425680007052,0.00877723030941297,556,"tags=22%, list=3%, signal=22%","25625/78971/306886/24835",0.407017918923954
"R-RNO-199220","Vitamin B5 (pantothenate) metabolism",12,-0.633479706972959,-1.62748635479988,0.0187943178253391,0.0424048691982773,0.0190454654260577,4286,"tags=58%, list=23%, signal=45%","300328/360511/296167/171053/170551/287711/294088",0.352487857583619
"R-RNO-69091","Polymerase switching",10,0.676125194187076,1.62629662473848,0.0217301289078892,0.0472918214067516,0.021240361462409,3895,"tags=90%, list=21%, signal=71%","25737/289758/59294/85241/288414/304528/116468/288003/301323",0.352487857583619
"R-RNO-69109","Leading Strand Synthesis",10,0.676125194187076,1.62629662473848,0.0217301289078892,0.0472918214067516,0.021240361462409,3895,"tags=90%, list=21%, signal=71%","25737/289758/59294/85241/288414/304528/116468/288003/301323",0.352487857583619
"R-RNO-168164","Toll Like Receptor 3 (TLR3) Cascade",52,0.452397063419778,1.62340546312288,0.00626960273424189,0.0164356593416827,0.00738181222262082,4068,"tags=46%, list=22%, signal=36%","60587/64044/300980/289014/500133/100912032/84351/116663/315994/116554/25272/313121/25459/311786/192255/315305/25742/291921/689314/363193/81771/116590/50522/24673",0.407017918923954
"R-RNO-9006925","Intracellular signaling by second messengers",201,0.358520913552502,1.62025881576386,0.00024437637205128,0.00101411247511159,0.000455472318345371,3970,"tags=37%, list=21%, signal=29%","25267/29670/294235/25556/296651/29673/25150/246273/24553/25513/289990/292766/94198/29675/25433/83806/287670/25466/79209/117262/289924/100912032/291171/301059/54250/311078/29614/29668/117263/83805/81827/24628/24968/24827/287984/83712/24185/24967/29677/25581/363875/24629/365388/291983/25238/361749/59325/83506/287772/83499/64520/308875/29414/192255/84477/29183/24681/29666/161475/300177/29671/25622/50663/25022/297893/24242/29676/363193/29669/29241/84420/116590/50522/310306",0.49849310876659
"R-RNO-8948216","Collagen chain trimerization",15,0.595086036961459,1.62006249112642,0.0307672998624478,0.0631902575042954,0.0283808884997253,4515,"tags=53%, list=24%, signal=40%","290905/304021/298069/85490/29393/366474/84032/84352",0.352487857583619
"R-RNO-114508","Effects of PIP2 hydrolysis",17,-0.581369363350282,-1.61894008861762,0.0231350289222331,0.0493002175577733,0.0221424003126471,3110,"tags=59%, list=17%, signal=49%","54248/25666/305795/140866/81678/29254/81821/29340/100361138/25262",0.352487857583619
"R-RNO-194068","Bile acid and bile salt metabolism",30,-0.511420338432153,-1.61764282194316,0.0108157460325371,0.0261689192076944,0.0117533494485508,3558,"tags=50%, list=19%, signal=40%","362360/83569/307092/25541/303879/502348/291283/300790/79244/60351/65192/170698/83724/259221/301517",0.380730400722792
"R-RNO-9748784","Drug ADME",76,-0.419048590031845,-1.6164378507745,0.00362718039440928,0.0103850835314791,0.00466429334849927,3234,"tags=41%, list=17%, signal=34%","24904/307092/353307/25086/293779/24421/246263/24422/83783/361637/24172/291283/89776/312086/25368/494500/25246/171522/25116/25260/300981/29503/170698/501110/116568/291394/312382/140860/25117/100363253/116631",0.431707695803346
"R-RNO-193368","Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol",15,-0.612114814175864,-1.61528417859021,0.0145680228438455,0.0339368713975945,0.0152422003201866,3391,"tags=60%, list=18%, signal=49%","83569/307092/25541/291283/79244/60351/65192/83724/301517",0.380730400722792
"R-RNO-1442490","Collagen degradation",28,0.525656630487144,1.61036832804321,0.00839529987798302,0.0211429542381636,0.00949601806492601,4515,"tags=46%, list=24%, signal=35%","117033/290905/304021/298069/81687/85490/29393/63849/117061/81707/25335/84032/84352",0.380730400722792
"R-RNO-389359","CD28 dependent Vav1 pathway",10,0.669245437077213,1.60974861578543,0.02499775991749,0.0529473130384376,0.0237804346279456,4414,"tags=70%, list=24%, signal=53%","29431/25150/363875/29432/64465/313050/81504",0.352487857583619
"R-RNO-76009","Platelet Aggregation (Plug Formation)",31,0.495265787402327,1.60276621907439,0.0146353250038362,0.0340163449635649,0.0152778945949619,2748,"tags=42%, list=15%, signal=36%","24697/29302/24366/116727/313494/54245/85385/83805/171337/24185/691992/29393/24367",0.380730400722792
"R-RNO-5693606","DNA Double Strand Break Response",39,0.46484905379338,1.59678867847523,0.0143746553768303,0.0335626919390684,0.0150741436305839,3440,"tags=44%, list=19%, signal=36%","500987/85482/100912032/24842/116554/24829/691488/25573/311860/497672/64557/192255/309595/361815/85245/192218/64627",0.380730400722792
"R-RNO-140342","Apoptosis induced DNA fragmentation",9,0.68293465907601,1.59655605217583,0.0503018108651912,0.0969160829639491,0.0435283009290315,3401,"tags=67%, list=18%, signal=54%","25402/24917/29395/291145/25459/680522",0.287857117255149
"R-RNO-75153","Apoptotic execution phase",32,0.488271670642756,1.59603869504487,0.0162681287070733,0.0371377103001116,0.0166798056661016,3401,"tags=41%, list=18%, signal=33%","64044/25318/81818/298534/25402/24917/83502/29395/291145/116685/25459/64026/680522",0.352487857583619
"R-RNO-73887","Death Receptor Signaling",101,0.387589671214012,1.59599957617304,0.00351273614203991,0.0101139172628958,0.00454250337742619,4086,"tags=42%, list=22%, signal=33%","25625/78971/113894/306886/64044/24835/246097/289014/85384/100912032/84351/25402/24596/301059/84006/307098/116554/360678/313121/25385/363875/362548/83765/117273/57027/310635/299827/64314/311786/192255/292750/83427/298404/304109/84009/361921/310738/312937/117089/50522/266610/81751",0.431707695803346
"R-RNO-174403","Glutathione synthesis and recycling",12,-0.619461454242377,-1.59147175987911,0.0250014629371745,0.0529473130384376,0.0237804346279456,1461,"tags=50%, list=8%, signal=46%","25458/116568/291394/116684/25283/29739",0.352487857583619
"R-RNO-9663891","Selective autophagy",55,0.430874652314608,1.59054510995398,0.0127809135640145,0.030185337334366,0.0135572590941729,2700,"tags=36%, list=15%, signal=31%","498736/113894/291081/288731/307351/246118/300218/304017/296554/81818/100912032/308416/83805/500929/64158/316531/266601/81655/299827/192255",0.380730400722792
"R-RNO-166520","Signaling by NTRKs",68,0.420815745068027,1.5904854626434,0.00313710573056137,0.00918723821092972,0.00412630037576739,4068,"tags=43%, list=22%, signal=33%","501099/25150/60587/314910/25513/300980/24525/289014/24605/116663/315994/293621/54245/114090/29622/170851/85385/83805/363875/117273/116563/315305/689314/314612/363193/81771/310738/116590/24673",0.431707695803346
"R-RNO-180336","SHC1 events in EGFR signaling",11,0.650236488592569,1.59014976616965,0.0282679687360384,0.0585346827362412,0.0262899119218042,2776,"tags=73%, list=15%, signal=62%","24525/24605/25433/293621/85385/24827/59325/29183",0.352487857583619
"R-RNO-9607240","FLT3 Signaling",12,0.622903197055399,1.5853976120589,0.0276655888753437,0.0577540297295872,0.0259392941713177,2771,"tags=58%, list=15%, signal=50%","25513/24525/24605/293621/24185/29414/84477",0.352487857583619
"R-RNO-9035034","RHOF GTPase cycle",28,0.517080220037954,1.58409418071081,0.00951611237620953,0.0236584999210701,0.0106258349759851,3335,"tags=54%, list=18%, signal=44%","78967/83425/81634/304282/25513/287876/362842/290396/116685/310013/300193/81822/298584/310074/29579",0.380730400722792
"R-RNO-192105","Synthesis of bile acids and bile salts",20,-0.547708811728291,-1.57867727521686,0.0330622612334738,0.0675076051081885,0.0303199557831956,3558,"tags=55%, list=19%, signal=44%","362360/83569/307092/25541/291283/79244/60351/65192/83724/259221/301517",0.321775918075361
"R-RNO-354192","Integrin signaling",22,0.535002877954327,1.57649320075474,0.0235535017632068,0.0500878408864875,0.0224961486712529,1941,"tags=41%, list=10%, signal=37%","24697/29302/24366/313494/54245/85385/83805/171337/24185",0.352487857583619
"R-RNO-168898","Toll-like Receptor Cascades",103,0.37747358536739,1.57398091601442,0.0040518359085821,0.0114411344526079,0.00513860164579574,4068,"tags=41%, list=22%, signal=32%","78971/306886/246240/60587/64044/300980/289014/500133/448830/25697/60350/54225/24366/94195/100912032/84351/116663/315994/680127/29260/116554/25272/313121/310553/25459/299827/311786/192255/362862/24367/315305/25742/291921/25622/689314/363193/81771/116667/116590/50522/266610/24673",0.407017918923954
"R-RNO-9006335","Signaling by Erythropoietin",12,0.618289435438874,1.57365478157733,0.0332313874759712,0.0677180361090864,0.0304144674849871,1457,"tags=42%, list=8%, signal=38%","24514/25513/81515/497931/85385",0.321775918075361
"R-RNO-5685939","HDR through MMEJ (alt-NHEJ)",10,0.6540224916225,1.57313257925192,0.0350988516102368,0.0706803986257224,0.0317449649952195,3243,"tags=60%, list=18%, signal=50%","85482/288079/291787/25591/84490/290027",0.321775918075361
"R-RNO-912694","Regulation of IFNA/IFNB signaling",9,0.672404910749639,1.57193973904112,0.0543259557344064,0.10252102314917,0.0460456697249028,40,"tags=11%, list=0%, signal=11%","24697",0.276500599254472
"R-RNO-75893","TNF signaling",42,0.452377467125809,1.57157378744445,0.0178696525084496,0.0405229951795594,0.018200251957951,2918,"tags=33%, list=16%, signal=28%","25625/78971/306886/64044/24835/289014/100912032/84351/313121/57027/299827/311786/192255/83427",0.352487857583619
"R-RNO-6804115","TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain",11,0.642206702477357,1.57051296826996,0.0342094134525606,0.0695281018813468,0.0312274294333728,3604,"tags=64%, list=19%, signal=51%","83722/25498/58936/363221/301513/29619/295707",0.321775918075361
"R-RNO-209560","NF-kB is activated and signals survival",10,0.652552853342655,1.56959763070298,0.0350988516102368,0.0706803986257224,0.0317449649952195,3957,"tags=70%, list=21%, signal=55%","113894/100912032/84351/24596/192255/310738/50522",0.321775918075361
"R-RNO-5693537","Resolution of D-Loop Structures",24,0.523129390769392,1.56856798479349,0.0230687671837345,0.0492614299235997,0.0221249794701925,3016,"tags=54%, list=16%, signal=45%","287634/85482/499870/291787/497856/293452/102551085/289777/360588/498265/497672/64557/192218",0.352487857583619
"R-RNO-5693568","Resolution of D-loop Structures through Holliday Junction Intermediates",24,0.523129390769392,1.56856798479349,0.0230687671837345,0.0492614299235997,0.0221249794701925,3016,"tags=54%, list=16%, signal=45%","287634/85482/499870/291787/497856/293452/102551085/289777/360588/498265/497672/64557/192218",0.352487857583619
"R-RNO-189445","Metabolism of porphyrins",22,-0.52582936110006,-1.56426206268391,0.0210357863475845,0.0463692064651056,0.0208259837905779,2758,"tags=50%, list=15%, signal=43%","24421/309391/24422/494500/289219/116599/501110/312382/140860/79239/309070",0.352487857583619
"R-RNO-1474228","Degradation of the extracellular matrix",81,0.395049811358894,1.56388605318045,0.00881258974900024,0.0220853410580079,0.00991927595805604,4515,"tags=35%, list=24%, signal=26%","66015/116510/117033/290905/25697/304021/25406/83502/24153/25052/304608/25353/298069/81687/29154/85490/29393/499285/288626/63849/83727/117061/170808/81707/25335/25043/84032/84352",0.380730400722792
"R-RNO-1502540","Signaling by Activin",15,0.574415350557028,1.56378860528522,0.0545454545454545,0.10252102314917,0.0460456697249028,1702,"tags=33%, list=9%, signal=30%","25631/114031/29357/29200/25196",0.276500599254472
"R-RNO-937072","TRAF6-mediated induction of TAK1 complex within TLR4 complex",10,0.649605033799865,1.56250718500743,0.0363868473686307,0.0729873161503846,0.0327810799222879,3957,"tags=70%, list=21%, signal=55%","448830/60350/100912032/29260/313121/192255/50522",0.321775918075361
"R-RNO-9006934","Signaling by Receptor Tyrosine Kinases",311,0.330212908242587,1.56082872861472,7.70612539212572e-05,0.000363999010457551,0.00016348430498331,3726,"tags=33%, list=20%, signal=27%","25125/117255/25267/24697/25537/29431/501099/114203/29302/24514/117017/25150/24511/246273/79121/24553/362271/60587/314910/366275/25513/300980/24525/289014/24605/25433/81515/290905/299331/287876/306141/29578/100912032/117063/116663/360606/54250/315994/293621/114110/309816/54245/29497/140583/114090/29622/170851/85385/83805/56084/24628/171337/25353/366962/24827/299236/316123/24185/81922/81687/363875/24629/25692/24600/59325/81527/117273/114562/29414/85490/298787/29432/116563/29393/64465/303517/192255/84477/29183/315305/81822/83823/170897/313024/311598/170921/25613/360406/25622/50663/25022/689314/314612/297893/24242/24483/363193/81771/310738/79249/301512/361597",0.538434096309916
"R-RNO-1296346","Tandem pore domain potassium channels",10,0.647668881901949,1.55785012249351,0.0370308457023551,0.0741340172752227,0.0332961023015578,3788,"tags=50%, list=20%, signal=40%","64120/499303/445371/29553/116491",0.321775918075361
"R-RNO-5693565","Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks",38,0.453475868062913,1.55010386260326,0.0185018614010257,0.0418640351789213,0.0188025585191005,3440,"tags=42%, list=19%, signal=34%","500987/85482/100912032/24842/116554/24829/691488/25573/311860/497672/64557/192255/309595/361815/192218/64627",0.352487857583619
"R-RNO-5357905","Regulation of TNFR1 signaling",38,0.453044396038275,1.54862897386253,0.0188236248636255,0.0424048691982773,0.0190454654260577,2918,"tags=32%, list=16%, signal=27%","25625/78971/306886/64044/24835/289014/100912032/84351/299827/311786/192255/83427",0.352487857583619
"R-RNO-372708","p130Cas linkage to MAPK signaling for integrins",11,0.632278720672926,1.54623414322428,0.0491159135559921,0.0953481276418408,0.0428240789978852,2748,"tags=64%, list=15%, signal=54%","29302/24366/313494/54245/83805/171337/24367",0.287857117255149
