fromId,toId,combined_score,fromSymbol,toSymbol
10116.ENSRNOP00000068338,10116.ENSRNOP00000072672,410,Selp,Actb
10116.ENSRNOP00000068338,10116.ENSRNOP00000071872,546,Selp,Olr1
10116.ENSRNOP00000068338,10116.ENSRNOP00000071423,954,Selp,Vcam1
10116.ENSRNOP00000068338,10116.ENSRNOP00000074940,503,Selp,Vasp
10116.ENSRNOP00000068338,10116.ENSRNOP00000072136,428,Selp,Gpx2
10116.ENSRNOP00000068338,10116.ENSRNOP00000069851,673,Selp,Hmgb1
10116.ENSRNOP00000068338,10116.ENSRNOP00000072283,464,Selp,Sdc1
10116.ENSRNOP00000068338,10116.ENSRNOP00000071442,644,Selp,Clec1b
10116.ENSRNOP00000068338,10116.ENSRNOP00000070202,727,Selp,Ap2m1
10116.ENSRNOP00000068338,10116.ENSRNOP00000071837,476,Selp,Src
10116.ENSRNOP00000068338,10116.ENSRNOP00000069578,489,Selp,Kng1
10116.ENSRNOP00000068338,10116.ENSRNOP00000069322,573,Selp,Thbs1
10116.ENSRNOP00000068338,10116.ENSRNOP00000070344,536,Selp,Lgals3
10116.ENSRNOP00000068359,10116.ENSRNOP00000072366,407,Msn,Brca1
10116.ENSRNOP00000068359,10116.ENSRNOP00000073078,462,Msn,Limk1
10116.ENSRNOP00000068359,10116.ENSRNOP00000071877,497,Msn,Jak2
10116.ENSRNOP00000068359,10116.ENSRNOP00000070379,554,Msn,Flnc
10116.ENSRNOP00000068359,10116.ENSRNOP00000073496,752,Msn,Rock2
10116.ENSRNOP00000068359,10116.ENSRNOP00000074940,764,Msn,Vasp
10116.ENSRNOP00000068359,10116.ENSRNOP00000073774,487,Msn,Rhoc
10116.ENSRNOP00000068359,10116.ENSRNOP00000069828,411,Msn,Fermt2
10116.ENSRNOP00000068359,10116.ENSRNOP00000074748,822,Msn,Vcl
10116.ENSRNOP00000068359,10116.ENSRNOP00000071423,972,Msn,Vcam1
10116.ENSRNOP00000068359,10116.ENSRNOP00000070399,580,Msn,Flnb
10116.ENSRNOP00000068359,10116.ENSRNOP00000072672,965,Msn,Actb
10116.ENSRNOP00000068359,10116.ENSRNOP00000068851,403,Msn,Actn1
10116.ENSRNOP00000068359,10116.ENSRNOP00000073548,506,Msn,Plec
10116.ENSRNOP00000068359,10116.ENSRNOP00000071837,703,Msn,Src
10116.ENSRNOP00000068359,10116.ENSRNOP00000070703,723,Msn,Flna
10116.ENSRNOP00000068359,10116.ENSRNOP00000069900,444,Msn,Ppp1r12a
10116.ENSRNOP00000068363,10116.ENSRNOP00000068858,657,Rpl9,Rsl24d1
10116.ENSRNOP00000068363,10116.ENSRNOP00000075857,933,Rpl9,Rps18
10116.ENSRNOP00000068363,10116.ENSRNOP00000070217,717,Rpl9,Rps21
10116.ENSRNOP00000068363,10116.ENSRNOP00000074779,952,Rpl9,Rps9
10116.ENSRNOP00000068363,10116.ENSRNOP00000073315,961,Rpl9,Rpl14
10116.ENSRNOP00000068363,10116.ENSRNOP00000075910,929,Rpl9,Rpl39
10116.ENSRNOP00000068363,10116.ENSRNOP00000070315,556,Rpl9,Wdr74
10116.ENSRNOP00000068363,10116.ENSRNOP00000075562,418,Rpl9,Pelo
10116.ENSRNOP00000068363,10116.ENSRNOP00000072696,465,Rpl9,Vars1
10116.ENSRNOP00000068363,10116.ENSRNOP00000070105,954,Rpl9,Rpl10
10116.ENSRNOP00000068363,10116.ENSRNOP00000071514,933,Rpl9,Rpl26
10116.ENSRNOP00000068363,10116.ENSRNOP00000074753,946,Rpl9,Rps8
10116.ENSRNOP00000068363,10116.ENSRNOP00000075906,941,Rpl9,Rps15a
10116.ENSRNOP00000068363,10116.ENSRNOP00000075995,963,Rpl9,Rps7
10116.ENSRNOP00000068363,10116.ENSRNOP00000072121,524,Rpl9,Dap3
10116.ENSRNOP00000068363,10116.ENSRNOP00000071658,650,Rpl9,Eif6
10116.ENSRNOP00000068363,10116.ENSRNOP00000074147,920,Rpl9,Rack1
10116.ENSRNOP00000068363,10116.ENSRNOP00000074978,542,Rpl9,Hmgn2
10116.ENSRNOP00000068363,10116.ENSRNOP00000072829,974,Rpl9,Rpl11
10116.ENSRNOP00000068569,10116.ENSRNOP00000069882,402,Adnp2,Ncapd2
10116.ENSRNOP00000068603,10116.ENSRNOP00000069919,420,Tuba1c,Tagln
10116.ENSRNOP00000068603,10116.ENSRNOP00000075269,926,Tuba1c,Tubb5
10116.ENSRNOP00000068603,10116.ENSRNOP00000072179,432,Tuba1c,Ywhah
10116.ENSRNOP00000068603,10116.ENSRNOP00000072672,613,Tuba1c,Actb
10116.ENSRNOP00000068603,10116.ENSRNOP00000071780,414,Tuba1c,Actr3
10116.ENSRNOP00000068603,10116.ENSRNOP00000071729,917,Tuba1c,Tubb2a
10116.ENSRNOP00000068603,10116.ENSRNOP00000071747,453,Tuba1c,Tbce
10116.ENSRNOP00000068603,10116.ENSRNOP00000069366,553,Tuba1c,Ywhaz
10116.ENSRNOP00000068603,10116.ENSRNOP00000069671,522,Tuba1c,Ywhag
10116.ENSRNOP00000068603,10116.ENSRNOP00000070868,447,Tuba1c,Tuba1b
10116.ENSRNOP00000068603,10116.ENSRNOP00000073101,449,Tuba1c,Acta2
10116.ENSRNOP00000068634,10116.ENSRNOP00000068688,690,Rasal2,Dab2ip
10116.ENSRNOP00000068634,10116.ENSRNOP00000070395,623,Rasal2,Rnd1
10116.ENSRNOP00000068634,10116.ENSRNOP00000072614,417,Rasal2,Spred3
10116.ENSRNOP00000068636,10116.ENSRNOP00000069024,411,Lilrc2,Sirpa
10116.ENSRNOP00000068636,10116.ENSRNOP00000070344,400,Lilrc2,Lgals3
10116.ENSRNOP00000068673,10116.ENSRNOP00000072093,686,Apex1,Pold2
10116.ENSRNOP00000068673,10116.ENSRNOP00000072136,415,Apex1,Gpx2
10116.ENSRNOP00000068673,10116.ENSRNOP00000073202,490,Apex1,Exo1
10116.ENSRNOP00000068673,10116.ENSRNOP00000074031,683,Apex1,Tp53
10116.ENSRNOP00000068688,10116.ENSRNOP00000072244,742,Dab2ip,Ern1
10116.ENSRNOP00000068688,10116.ENSRNOP00000072614,417,Dab2ip,Spred3
10116.ENSRNOP00000068688,10116.ENSRNOP00000071877,448,Dab2ip,Jak2
10116.ENSRNOP00000068727,10116.ENSRNOP00000074699,956,Prpf3,Lsm2
10116.ENSRNOP00000068727,10116.ENSRNOP00000075297,762,Prpf3,G6pd
10116.ENSRNOP00000068727,10116.ENSRNOP00000072903,998,Prpf3,Prpf31
10116.ENSRNOP00000068727,10116.ENSRNOP00000076232,412,Prpf3,Ppil1
10116.ENSRNOP00000068727,10116.ENSRNOP00000074074,416,Prpf3,Ppie
10116.ENSRNOP00000068730,10116.ENSRNOP00000070117,446,Taf1d,Hilpda
10116.ENSRNOP00000068730,10116.ENSRNOP00000070616,476,Taf1d,Atxn2l
10116.ENSRNOP00000068730,10116.ENSRNOP00000069965,501,Taf1d,Gtf2h1
10116.ENSRNOP00000068730,10116.ENSRNOP00000069660,401,Taf1d,H2bc12
10116.ENSRNOP00000068730,10116.ENSRNOP00000074735,692,Taf1d,Rrn3
10116.ENSRNOP00000068737,10116.ENSRNOP00000068858,749,Zfp622,Rsl24d1
10116.ENSRNOP00000068737,10116.ENSRNOP00000070315,672,Zfp622,Wdr74
10116.ENSRNOP00000068737,10116.ENSRNOP00000075047,593,Zfp622,Mdn1
10116.ENSRNOP00000068737,10116.ENSRNOP00000071514,403,Zfp622,Rpl26
10116.ENSRNOP00000068737,10116.ENSRNOP00000069523,441,Zfp622,Exosc7
10116.ENSRNOP00000068737,10116.ENSRNOP00000072829,573,Zfp622,Rpl11
10116.ENSRNOP00000068737,10116.ENSRNOP00000073315,493,Zfp622,Rpl14
10116.ENSRNOP00000068737,10116.ENSRNOP00000075562,460,Zfp622,Pelo
10116.ENSRNOP00000068737,10116.ENSRNOP00000070105,533,Zfp622,Rpl10
10116.ENSRNOP00000068737,10116.ENSRNOP00000071658,935,Zfp622,Eif6
10116.ENSRNOP00000068764,10116.ENSRNOP00000070202,498,Aldoa,Ap2m1
10116.ENSRNOP00000068764,10116.ENSRNOP00000069366,476,Aldoa,Ywhaz
10116.ENSRNOP00000068764,10116.ENSRNOP00000068888,882,Aldoa,Hk3
10116.ENSRNOP00000068764,10116.ENSRNOP00000070106,544,Aldoa,Adam3a
10116.ENSRNOP00000068764,10116.ENSRNOP00000069671,423,Aldoa,Ywhag
10116.ENSRNOP00000068764,10116.ENSRNOP00000075297,890,Aldoa,G6pd
10116.ENSRNOP00000068764,10116.ENSRNOP00000075269,601,Aldoa,Tubb5
10116.ENSRNOP00000068764,10116.ENSRNOP00000072672,608,Aldoa,Actb
10116.ENSRNOP00000068771,10116.ENSRNOP00000075525,992,Brd7,Smarcd1
10116.ENSRNOP00000068771,10116.ENSRNOP00000072672,865,Brd7,Actb
10116.ENSRNOP00000068771,10116.ENSRNOP00000072366,476,Brd7,Brca1
10116.ENSRNOP00000068771,10116.ENSRNOP00000074031,893,Brd7,Tp53
10116.ENSRNOP00000068794,10116.ENSRNOP00000073793,748,Rnf2,Hcfc1
10116.ENSRNOP00000068794,10116.ENSRNOP00000072366,774,Rnf2,Brca1
10116.ENSRNOP00000068794,10116.ENSRNOP00000072903,720,Rnf2,Prpf31
10116.ENSRNOP00000068794,10116.ENSRNOP00000075183,900,Rnf2,Bard1
10116.ENSRNOP00000068794,10116.ENSRNOP00000070750,623,Rnf2,Runx1
10116.ENSRNOP00000068794,10116.ENSRNOP00000069660,523,Rnf2,H2bc12
10116.ENSRNOP00000068794,10116.ENSRNOP00000074710,997,Rnf2,Pcgf5
10116.ENSRNOP00000068794,10116.ENSRNOP00000070337,670,Rnf2,Tfdp1
10116.ENSRNOP00000068794,10116.ENSRNOP00000075865,402,Rnf2,Mnt
10116.ENSRNOP00000068794,10116.ENSRNOP00000075190,740,Rnf2,Ruvbl1
10116.ENSRNOP00000068809,10116.ENSRNOP00000070983,662,Spns2,Sgpl1
10116.ENSRNOP00000068809,10116.ENSRNOP00000072525,823,Spns2,Sphk1
10116.ENSRNOP00000068840,10116.ENSRNOP00000075715,704,Ptges3l1,Hsp90aa1
10116.ENSRNOP00000068851,10116.ENSRNOP00000072672,956,Actn1,Actb
10116.ENSRNOP00000068851,10116.ENSRNOP00000074748,932,Actn1,Vcl
10116.ENSRNOP00000068851,10116.ENSRNOP00000074187,696,Actn1,Tpm1
10116.ENSRNOP00000068851,10116.ENSRNOP00000073188,733,Actn1,Itgb4
10116.ENSRNOP00000068851,10116.ENSRNOP00000073712,551,Actn1,Cav1
10116.ENSRNOP00000068851,10116.ENSRNOP00000069900,544,Actn1,Ppp1r12a
10116.ENSRNOP00000068851,10116.ENSRNOP00000073101,469,Actn1,Acta2
10116.ENSRNOP00000068851,10116.ENSRNOP00000074271,683,Actn1,Itgb6
10116.ENSRNOP00000068851,10116.ENSRNOP00000075254,452,Actn1,Pak6
10116.ENSRNOP00000068851,10116.ENSRNOP00000070703,433,Actn1,Flna
10116.ENSRNOP00000068851,10116.ENSRNOP00000071837,506,Actn1,Src
10116.ENSRNOP00000068851,10116.ENSRNOP00000071805,770,Actn1,Itga5
10116.ENSRNOP00000068851,10116.ENSRNOP00000073548,492,Actn1,Plec
10116.ENSRNOP00000068857,10116.ENSRNOP00000071976,403,Cald1,Bach1
10116.ENSRNOP00000068857,10116.ENSRNOP00000073101,813,Cald1,Acta2
10116.ENSRNOP00000068857,10116.ENSRNOP00000069919,670,Cald1,Tagln
10116.ENSRNOP00000068857,10116.ENSRNOP00000074187,523,Cald1,Tpm1
10116.ENSRNOP00000068857,10116.ENSRNOP00000072672,519,Cald1,Actb
10116.ENSRNOP00000068857,10116.ENSRNOP00000074748,656,Cald1,Vcl
10116.ENSRNOP00000068858,10116.ENSRNOP00000075910,595,Rsl24d1,Rpl39
10116.ENSRNOP00000068858,10116.ENSRNOP00000073315,838,Rsl24d1,Rpl14
10116.ENSRNOP00000068858,10116.ENSRNOP00000074779,724,Rsl24d1,Rps9
10116.ENSRNOP00000068858,10116.ENSRNOP00000075857,477,Rsl24d1,Rps18
10116.ENSRNOP00000068858,10116.ENSRNOP00000075047,736,Rsl24d1,Mdn1
10116.ENSRNOP00000068858,10116.ENSRNOP00000071407,881,Rsl24d1,Ddx56
10116.ENSRNOP00000068858,10116.ENSRNOP00000071645,902,Rsl24d1,Nop14
10116.ENSRNOP00000068858,10116.ENSRNOP00000074925,712,Rsl24d1,Wdr75
10116.ENSRNOP00000068858,10116.ENSRNOP00000074005,658,Rsl24d1,Dkc1
10116.ENSRNOP00000068858,10116.ENSRNOP00000070315,970,Rsl24d1,Wdr74
10116.ENSRNOP00000068858,10116.ENSRNOP00000075245,435,Rsl24d1,Isg20
10116.ENSRNOP00000068858,10116.ENSRNOP00000073585,697,Rsl24d1,Lyar
10116.ENSRNOP00000068858,10116.ENSRNOP00000075995,638,Rsl24d1,Rps7
10116.ENSRNOP00000068858,10116.ENSRNOP00000075906,435,Rsl24d1,Rps15a
10116.ENSRNOP00000068858,10116.ENSRNOP00000074753,571,Rsl24d1,Rps8
10116.ENSRNOP00000068858,10116.ENSRNOP00000071514,706,Rsl24d1,Rpl26
10116.ENSRNOP00000068858,10116.ENSRNOP00000070105,777,Rsl24d1,Rpl10
10116.ENSRNOP00000068858,10116.ENSRNOP00000072829,870,Rsl24d1,Rpl11
10116.ENSRNOP00000068858,10116.ENSRNOP00000074835,465,Rsl24d1,Gar1
10116.ENSRNOP00000068858,10116.ENSRNOP00000074978,522,Rsl24d1,Hmgn2
10116.ENSRNOP00000068858,10116.ENSRNOP00000074147,429,Rsl24d1,Rack1
10116.ENSRNOP00000068858,10116.ENSRNOP00000071623,776,Rsl24d1,Trmt61a
10116.ENSRNOP00000068858,10116.ENSRNOP00000071658,976,Rsl24d1,Eif6
10116.ENSRNOP00000068867,10116.ENSRNOP00000071795,503,Rap2a,Rap1gds1
10116.ENSRNOP00000068888,10116.ENSRNOP00000075297,976,Hk3,G6pd
10116.ENSRNOP00000068888,10116.ENSRNOP00000074722,965,Hk3,Tigar
10116.ENSRNOP00000068888,10116.ENSRNOP00000069758,678,Hk3,Bcl2l1
10116.ENSRNOP00000068888,10116.ENSRNOP00000072672,451,Hk3,Actb
10116.ENSRNOP00000068888,10116.ENSRNOP00000074031,498,Hk3,Tp53
10116.ENSRNOP00000068888,10116.ENSRNOP00000072136,522,Hk3,Gpx2
10116.ENSRNOP00000068949,10116.ENSRNOP00000074005,500,Ddx39a,Dkc1
10116.ENSRNOP00000068949,10116.ENSRNOP00000070315,403,Ddx39a,Wdr74
10116.ENSRNOP00000068949,10116.ENSRNOP00000070427,469,Ddx39a,Hnrnpc
10116.ENSRNOP00000068949,10116.ENSRNOP00000070034,931,Ddx39a,Thoc7
10116.ENSRNOP00000068949,10116.ENSRNOP00000071658,429,Ddx39a,Eif6
10116.ENSRNOP00000068949,10116.ENSRNOP00000075209,425,Ddx39a,Cpsf2
10116.ENSRNOP00000068949,10116.ENSRNOP00000073179,408,Ddx39a,Ilf3
10116.ENSRNOP00000068951,10116.ENSRNOP00000075245,434,Bst2,Isg20
10116.ENSRNOP00000068951,10116.ENSRNOP00000071263,465,Bst2,Lcp1
10116.ENSRNOP00000068951,10116.ENSRNOP00000069484,497,Bst2,Lilrb4
10116.ENSRNOP00000068974,10116.ENSRNOP00000070987,439,Hectd2,Nav3
10116.ENSRNOP00000069002,10116.ENSRNOP00000069563,442,Lbr,Vrk2
10116.ENSRNOP00000069002,10116.ENSRNOP00000075811,538,Lbr,Srpk1
10116.ENSRNOP00000069002,10116.ENSRNOP00000070138,828,Lbr,Cdk1
10116.ENSRNOP00000069002,10116.ENSRNOP00000073774,533,Lbr,Rhoc
10116.ENSRNOP00000069002,10116.ENSRNOP00000075584,945,Lbr,Emd
10116.ENSRNOP00000069002,10116.ENSRNOP00000069882,402,Lbr,Ncapd2
10116.ENSRNOP00000069002,10116.ENSRNOP00000069310,400,Lbr,Maco1
10116.ENSRNOP00000069023,10116.ENSRNOP00000073780,406,Ppm1n,Galr2
10116.ENSRNOP00000069024,10116.ENSRNOP00000069484,479,Sirpa,Lilrb4
10116.ENSRNOP00000069024,10116.ENSRNOP00000071837,889,Sirpa,Src
10116.ENSRNOP00000069024,10116.ENSRNOP00000071423,490,Sirpa,Vcam1
10116.ENSRNOP00000069024,10116.ENSRNOP00000073134,556,Sirpa,Csf1
10116.ENSRNOP00000069026,10116.ENSRNOP00000073727,511,Ahnak,Myof
10116.ENSRNOP00000069026,10116.ENSRNOP00000074138,686,Ahnak,Dysf
10116.ENSRNOP00000069035,10116.ENSRNOP00000073421,583,Acat2,Acaca
10116.ENSRNOP00000069053,10116.ENSRNOP00000072696,499,Ppa1,Vars1
10116.ENSRNOP00000069062,10116.ENSRNOP00000072050,528,Marchf7,Hm13
10116.ENSRNOP00000069062,10116.ENSRNOP00000069872,486,Marchf7,Mcfd2
10116.ENSRNOP00000069137,10116.ENSRNOP00000075341,502,Samd4a,Smad2
10116.ENSRNOP00000069186,10116.ENSRNOP00000072672,494,Zfp185,Actb
10116.ENSRNOP00000069193,10116.ENSRNOP00000073160,793,Clec1a,Clec4e
10116.ENSRNOP00000069207,10116.ENSRNOP00000069365,429,Nek6,Bicd2
10116.ENSRNOP00000069209,10116.ENSRNOP00000075566,478,Cldn7,Krt7
10116.ENSRNOP00000069225,10116.ENSRNOP00000072467,460,Ctu2,Qtrt2
10116.ENSRNOP00000069225,10116.ENSRNOP00000072093,712,Ctu2,Pold2
10116.ENSRNOP00000069225,10116.ENSRNOP00000071623,563,Ctu2,Trmt61a
10116.ENSRNOP00000069225,10116.ENSRNOP00000074466,547,Ctu2,Mettl6
10116.ENSRNOP00000069310,10116.ENSRNOP00000070757,478,Maco1,Exoc6b
10116.ENSRNOP00000069310,10116.ENSRNOP00000073774,502,Maco1,Rhoc
10116.ENSRNOP00000069322,10116.ENSRNOP00000071837,501,Thbs1,Src
10116.ENSRNOP00000069322,10116.ENSRNOP00000071724,404,Thbs1,Cyp1b1
10116.ENSRNOP00000069322,10116.ENSRNOP00000071805,422,Thbs1,Itga5
10116.ENSRNOP00000069322,10116.ENSRNOP00000070344,607,Thbs1,Lgals3
10116.ENSRNOP00000069322,10116.ENSRNOP00000072283,712,Thbs1,Sdc1
10116.ENSRNOP00000069322,10116.ENSRNOP00000073101,439,Thbs1,Acta2
10116.ENSRNOP00000069322,10116.ENSRNOP00000075341,581,Thbs1,Smad2
10116.ENSRNOP00000069322,10116.ENSRNOP00000074031,594,Thbs1,Tp53
10116.ENSRNOP00000069322,10116.ENSRNOP00000069919,456,Thbs1,Tagln
10116.ENSRNOP00000069322,10116.ENSRNOP00000073712,428,Thbs1,Cav1
10116.ENSRNOP00000069322,10116.ENSRNOP00000072672,507,Thbs1,Actb
10116.ENSRNOP00000069322,10116.ENSRNOP00000071423,679,Thbs1,Vcam1
10116.ENSRNOP00000069322,10116.ENSRNOP00000070486,430,Thbs1,Met
10116.ENSRNOP00000069322,10116.ENSRNOP00000074748,414,Thbs1,Vcl
10116.ENSRNOP00000069365,10116.ENSRNOP00000074800,474,Bicd2,Kif13b
10116.ENSRNOP00000069366,10116.ENSRNOP00000075232,636,Ywhaz,Tuba1a
10116.ENSRNOP00000069366,10116.ENSRNOP00000071837,641,Ywhaz,Src
10116.ENSRNOP00000069366,10116.ENSRNOP00000073101,468,Ywhaz,Acta2
10116.ENSRNOP00000069366,10116.ENSRNOP00000070703,415,Ywhaz,Flna
10116.ENSRNOP00000069366,10116.ENSRNOP00000074780,414,Ywhaz,Map3k3
10116.ENSRNOP00000069366,10116.ENSRNOP00000070868,618,Ywhaz,Tuba1b
10116.ENSRNOP00000069366,10116.ENSRNOP00000069671,939,Ywhaz,Ywhag
10116.ENSRNOP00000069366,10116.ENSRNOP00000071877,638,Ywhaz,Jak2
10116.ENSRNOP00000069366,10116.ENSRNOP00000069425,502,Ywhaz,Mdm2
10116.ENSRNOP00000069366,10116.ENSRNOP00000072179,938,Ywhaz,Ywhah
10116.ENSRNOP00000069366,10116.ENSRNOP00000070674,567,Ywhaz,Grb10
10116.ENSRNOP00000069366,10116.ENSRNOP00000075269,597,Ywhaz,Tubb5
10116.ENSRNOP00000069366,10116.ENSRNOP00000074031,763,Ywhaz,Tp53
10116.ENSRNOP00000069366,10116.ENSRNOP00000071729,441,Ywhaz,Tubb2a
10116.ENSRNOP00000069366,10116.ENSRNOP00000071780,480,Ywhaz,Actr3
10116.ENSRNOP00000069366,10116.ENSRNOP00000072672,828,Ywhaz,Actb
10116.ENSRNOP00000069366,10116.ENSRNOP00000075715,653,Ywhaz,Hsp90aa1
10116.ENSRNOP00000069371,10116.ENSRNOP00000075269,431,Mns1,Tubb5
10116.ENSRNOP00000069371,10116.ENSRNOP00000071729,431,Mns1,Tubb2a
10116.ENSRNOP00000069425,10116.ENSRNOP00000072366,760,Mdm2,Brca1
10116.ENSRNOP00000069425,10116.ENSRNOP00000073799,439,Mdm2,Eif4e
10116.ENSRNOP00000069425,10116.ENSRNOP00000071877,520,Mdm2,Jak2
10116.ENSRNOP00000069425,10116.ENSRNOP00000074788,565,Mdm2,Skp2
10116.ENSRNOP00000069425,10116.ENSRNOP00000071514,730,Mdm2,Rpl26
10116.ENSRNOP00000069425,10116.ENSRNOP00000070674,435,Mdm2,Grb10
10116.ENSRNOP00000069425,10116.ENSRNOP00000072829,994,Mdm2,Rpl11
10116.ENSRNOP00000069425,10116.ENSRNOP00000074031,999,Mdm2,Tp53
10116.ENSRNOP00000069425,10116.ENSRNOP00000075341,569,Mdm2,Smad2
10116.ENSRNOP00000069425,10116.ENSRNOP00000070138,732,Mdm2,Cdk1
10116.ENSRNOP00000069425,10116.ENSRNOP00000070486,570,Mdm2,Met
10116.ENSRNOP00000069425,10116.ENSRNOP00000073319,450,Mdm2,Ccnd2
10116.ENSRNOP00000069425,10116.ENSRNOP00000075183,558,Mdm2,Bard1
10116.ENSRNOP00000069425,10116.ENSRNOP00000074750,473,Mdm2,Trim27
10116.ENSRNOP00000069425,10116.ENSRNOP00000069758,788,Mdm2,Bcl2l1
10116.ENSRNOP00000069425,10116.ENSRNOP00000071188,722,Mdm2,Atf3
10116.ENSRNOP00000069425,10116.ENSRNOP00000072672,518,Mdm2,Actb
10116.ENSRNOP00000069425,10116.ENSRNOP00000075715,751,Mdm2,Hsp90aa1
10116.ENSRNOP00000069425,10116.ENSRNOP00000070231,749,Mdm2,Akt3
10116.ENSRNOP00000069425,10116.ENSRNOP00000075995,813,Mdm2,Rps7
10116.ENSRNOP00000069425,10116.ENSRNOP00000074121,434,Mdm2,Rnf4
10116.ENSRNOP00000069425,10116.ENSRNOP00000075290,715,Mdm2,Kat5
10116.ENSRNOP00000069425,10116.ENSRNOP00000074945,899,Mdm2,Numbl
10116.ENSRNOP00000069425,10116.ENSRNOP00000071837,847,Mdm2,Src
10116.ENSRNOP00000069425,10116.ENSRNOP00000074722,458,Mdm2,Tigar
10116.ENSRNOP00000069425,10116.ENSRNOP00000071597,417,Mdm2,E2f3
10116.ENSRNOP00000069425,10116.ENSRNOP00000074340,433,Mdm2,Nup155
10116.ENSRNOP00000069448,10116.ENSRNOP00000072151,500,Ttc9,Scel
10116.ENSRNOP00000069484,10116.ENSRNOP00000070344,617,Lilrb4,Lgals3
10116.ENSRNOP00000069523,10116.ENSRNOP00000074779,617,Exosc7,Rps9
10116.ENSRNOP00000069523,10116.ENSRNOP00000070315,445,Exosc7,Wdr74
10116.ENSRNOP00000069523,10116.ENSRNOP00000074925,752,Exosc7,Wdr75
10116.ENSRNOP00000069523,10116.ENSRNOP00000071645,770,Exosc7,Nop14
10116.ENSRNOP00000069523,10116.ENSRNOP00000073348,997,Exosc7,Exosc8
10116.ENSRNOP00000069523,10116.ENSRNOP00000075995,614,Exosc7,Rps7
10116.ENSRNOP00000069523,10116.ENSRNOP00000073585,482,Exosc7,Lyar
10116.ENSRNOP00000069523,10116.ENSRNOP00000072539,642,Exosc7,Parn
10116.ENSRNOP00000069551,10116.ENSRNOP00000073036,634,Gnb3,Pak1
10116.ENSRNOP00000069551,10116.ENSRNOP00000071203,703,Gnb3,Prkcg
10116.ENSRNOP00000069551,10116.ENSRNOP00000075846,654,Gnb3,Mapk10
10116.ENSRNOP00000069551,10116.ENSRNOP00000075213,428,Gnb3,Prex2
10116.ENSRNOP00000069551,10116.ENSRNOP00000074669,795,Gnb3,Gnb4
10116.ENSRNOP00000069563,10116.ENSRNOP00000075584,472,Vrk2,Emd
10116.ENSRNOP00000069563,10116.ENSRNOP00000074031,407,Vrk2,Tp53
10116.ENSRNOP00000069578,10116.ENSRNOP00000073012,437,Kng1,Adam17
10116.ENSRNOP00000069578,10116.ENSRNOP00000071837,534,Kng1,Src
10116.ENSRNOP00000069578,10116.ENSRNOP00000072672,425,Kng1,Actb
10116.ENSRNOP00000069578,10116.ENSRNOP00000071423,517,Kng1,Vcam1
10116.ENSRNOP00000069578,10116.ENSRNOP00000075010,564,Kng1,Cp
10116.ENSRNOP00000069578,10116.ENSRNOP00000073712,499,Kng1,Cav1
10116.ENSRNOP00000069610,10116.ENSRNOP00000072676,414,Spats2l,B4galt5
10116.ENSRNOP00000069636,10116.ENSRNOP00000070202,423,Ror2,Ap2m1
10116.ENSRNOP00000069645,10116.ENSRNOP00000070551,416,Samd9,Tbl1x
10116.ENSRNOP00000069655,10116.ENSRNOP00000069876,809,Hnrnpf,Hnrnpa3
10116.ENSRNOP00000069655,10116.ENSRNOP00000075589,430,Hnrnpf,Hnrnpdl
10116.ENSRNOP00000069655,10116.ENSRNOP00000074636,459,Hnrnpf,Sfpq
10116.ENSRNOP00000069655,10116.ENSRNOP00000072223,508,Hnrnpf,Srsf12
10116.ENSRNOP00000069655,10116.ENSRNOP00000075740,548,Hnrnpf,Pcbp2
10116.ENSRNOP00000069655,10116.ENSRNOP00000070427,712,Hnrnpf,Hnrnpc
10116.ENSRNOP00000069660,10116.ENSRNOP00000074031,511,H2bc12,Tp53
10116.ENSRNOP00000069660,10116.ENSRNOP00000070138,498,H2bc12,Cdk1
10116.ENSRNOP00000069660,10116.ENSRNOP00000072366,809,H2bc12,Brca1
10116.ENSRNOP00000069660,10116.ENSRNOP00000071283,558,H2bc12,Ube2n
10116.ENSRNOP00000069660,10116.ENSRNOP00000070750,499,H2bc12,Runx1
10116.ENSRNOP00000069660,10116.ENSRNOP00000075183,779,H2bc12,Bard1
10116.ENSRNOP00000069660,10116.ENSRNOP00000075190,611,H2bc12,Ruvbl1
10116.ENSRNOP00000069660,10116.ENSRNOP00000075290,625,H2bc12,Kat5
10116.ENSRNOP00000069660,10116.ENSRNOP00000073049,500,H2bc12,Ncaph2
10116.ENSRNOP00000069671,10116.ENSRNOP00000075715,429,Ywhag,Hsp90aa1
10116.ENSRNOP00000069671,10116.ENSRNOP00000072672,540,Ywhag,Actb
10116.ENSRNOP00000069671,10116.ENSRNOP00000071729,424,Ywhag,Tubb2a
10116.ENSRNOP00000069671,10116.ENSRNOP00000074031,465,Ywhag,Tp53
10116.ENSRNOP00000069671,10116.ENSRNOP00000071943,499,Ywhag,Haus8
10116.ENSRNOP00000069671,10116.ENSRNOP00000072179,925,Ywhag,Ywhah
10116.ENSRNOP00000069671,10116.ENSRNOP00000075269,497,Ywhag,Tubb5
10116.ENSRNOP00000069671,10116.ENSRNOP00000074780,495,Ywhag,Map3k3
10116.ENSRNOP00000069671,10116.ENSRNOP00000070868,529,Ywhag,Tuba1b
10116.ENSRNOP00000069671,10116.ENSRNOP00000073101,452,Ywhag,Acta2
10116.ENSRNOP00000069671,10116.ENSRNOP00000075232,566,Ywhag,Tuba1a
